[[-2.57518441e+00,  2.23052639e+00,  8.74345963e-01,  9.99971133e-01,  3.81062867e-03, -6.47230563e-03,  1.14980074e-03,  1.64276309e-03,  5.27971370e-02, -1.12028451e-02, -1.39751467e-02,  1.27193581e-01, -2.75950233e-02,  1.78667402e-02, -6.12842581e-01, -1.17588999e-01,  4.46886181e-01,  7.36159947e-03, -1.43883889e-02, -1.56222468e-02, -8.94301735e-02, -7.10469716e-01,  7.72227284e-02, -4.65143739e-01, -3.80797948e-04,  5.71505991e-03,  1.28181119e-02, -2.72263426e-02,  2.33128226e-02,  1.05972646e-01, -2.70733443e-01,  8.59093240e-02, -1.32006711e-01, -3.90869290e-01,  3.96736066e-02, -3.25162294e-02, -2.45554254e-02, -1.81461471e-01, -1.33617324e-01,  6.35776152e-03,  1.64602047e-01],
 [-2.57516559e+00,  2.23050682e+00,  8.74342079e-01,  9.99970767e-01,  3.80789910e-03, -6.52650430e-03,  1.17035606e-03,  1.70019347e-03,  5.27962319e-02, -1.12112057e-02, -1.39971402e-02,  1.26630803e-01, -2.76784502e-02,  1.80976454e-02, -6.12872432e-01, -1.17738674e-01,  4.46780943e-01,  7.38128766e-03, -1.42885878e-02, -1.56787970e-02, -8.96227192e-02, -7.10290147e-01,  7.72577061e-02, -4.65047890e-01, -3.54711784e-04,  5.54041102e-03,  1.27349038e-02, -2.72252967e-02,  2.34366414e-02,  1.05948891e-01, -2.70758957e-01,  8.58938427e-02, -1.32047675e-01, -3.90868946e-01,  3.96722693e-02, -3.23744178e-02, -2.47733633e-02, -1.81424827e-01, -1.33645170e-01,  6.34155970e-03,  1.64668746e-01],
 [-2.57508641e+00,  2.23039523e+00,  8.74323481e-01,  9.99968552e-01,  3.84447450e-03, -6.81440947e-03,  1.29565863e-03,  1.96692177e-03,  5.27927142e-02, -1.13975272e-02, -1.40759486e-02,  1.24628839e-01, -2.79797131e-02,  1.95940201e-02, -6.12985748e-01, -1.18278112e-01,  4.46454859e-01,  7.41997285e-03, -1.41548618e-02, -1.59911865e-02, -9.05678492e-02, -7.09591874e-01,  7.73771571e-02, -4.64508310e-01, -2.58016125e-04,  5.48003955e-03,  1.25491929e-02, -2.72225686e-02,  2.40487160e-02,  1.05753221e-01, -2.70950288e-01,  8.58896326e-02, -1.32324386e-01, -3.90879721e-01,  3.97334327e-02, -3.16253474e-02, -2.57650774e-02, -1.81179620e-01, -1.33781922e-01,  6.31881935e-03,  1.64951565e-01],
 [-2.57502965e+00,  2.23026990e+00,  8.74306003e-01,  9.99966029e-01,  3.89620784e-03, -7.11714777e-03,  1.45161740e-03,  2.19847708e-03,  5.28500800e-02, -1.16102064e-02, -1.41136870e-02,  1.23695854e-01, -2.81244570e-02,  2.10282148e-02, -6.13440812e-01, -1.18823112e-01,  4.46378942e-01,  7.39247067e-03, -1.35650156e-02, -1.66285768e-02, -9.14776227e-02, -7.09456780e-01,  7.75031626e-02, -4.64110745e-01, -2.02528619e-04,  5.87934825e-03,  1.28121289e-02, -2.72176605e-02,  2.46180878e-02,  1.05640581e-01, -2.71247170e-01,  8.58778467e-02, -1.32654343e-01, -3.90891970e-01,  3.98309203e-02, -3.08492529e-02, -2.65666156e-02, -1.80854791e-01, -1.33890081e-01,  6.39091615e-03,  1.65143592e-01],
 [-2.57500306e+00,  2.23013187e+00,  8.74288301e-01,  9.99963269e-01,  3.95521817e-03, -7.42490215e-03,  1.63923410e-03,  2.42292643e-03,  5.28923194e-02, -1.18499735e-02, -1.40493281e-02,  1.23281940e-01, -2.83893229e-02,  2.20914851e-02, -6.13905066e-01, -1.19226868e-01,  4.46324032e-01,  7.40411033e-03, -1.09457271e-02, -1.80668329e-02, -9.21434641e-02, -7.10288277e-01,  7.75360831e-02, -4.63939738e-01, -2.32498086e-04,  5.97704248e-03,  1.34629143e-02, -2.72180959e-02,  2.50962681e-02,  1.05417084e-01, -2.71690621e-01,  8.58233561e-02, -1.32965873e-01, -3.90897497e-01,  3.99828201e-02, -3.01215095e-02, -2.71152053e-02, -1.80543668e-01, -1.33953602e-01,  6.51767944e-03,  1.65225467e-01],
 [-2.57501112e+00,  2.22997516e+00,  8.74269404e-01,  9.99960276e-01,  4.01049611e-03, -7.73666021e-03,  1.87268019e-03,  2.63050005e-03,  5.29226575e-02, -1.20887130e-02, -1.36073464e-02,  1.23106529e-01, -2.90398513e-02,  2.27941572e-02, -6.14261857e-01, -1.19664675e-01,  4.46200053e-01,  7.43737517e-03, -1.04213478e-02, -1.81460309e-02, -9.25030020e-02, -7.11393717e-01,  7.75506763e-02, -4.64391686e-01, -3.60521461e-04,  4.83196034e-03,  1.42180459e-02, -2.71130982e-02,  2.54954048e-02,  1.05087156e-01, -2.72247361e-01,  8.57040017e-02, -1.33208563e-01, -3.90891642e-01,  4.01972182e-02, -2.94851598e-02, -2.72260772e-02, -1.80321466e-01, -1.34011685e-01,  6.66989143e-03,  1.65100388e-01],
 [-2.57505504e+00,  2.22979994e+00,  8.74250507e-01,  9.99957176e-01,  4.06439190e-03, -8.03546767e-03,  2.13521481e-03,  2.87995239e-03,  5.29750049e-02, -1.22981536e-02, -1.31470969e-02,  1.22952286e-01, -2.96896163e-02,  2.31310072e-02, -6.14196243e-01, -1.20141011e-01,  4.46106580e-01,  7.46632938e-03, -1.17777969e-02, -1.70682380e-02, -9.25188667e-02, -7.12157822e-01,  7.76468765e-02, -4.65515851e-01, -5.50360860e-04,  3.02983831e-03,  1.47783426e-02, -2.69663200e-02,  2.57894337e-02,  1.04696372e-01, -2.72912415e-01,  8.55142701e-02, -1.33411053e-01, -3.90964433e-01,  4.03803887e-02, -2.89503616e-02, -2.72020274e-02, -1.80151059e-01, -1.34121312e-01,  6.84490845e-03,  1.64886229e-01],
 [-2.57513929e+00,  2.22960903e+00,  8.74232581e-01,  9.99954190e-01,  4.12203359e-03, -8.29803848e-03,  2.40207696e-03,  3.12484852e-03,  5.30538220e-02, -1.24756334e-02, -1.25523149e-02,  1.22772819e-01, -3.02368730e-02,  2.29080230e-02, -6.13363479e-01, -1.20897997e-01,  4.46411377e-01,  7.42506587e-03, -1.21835614e-02, -1.68079681e-02, -9.21702367e-02, -7.12374188e-01,  7.78459149e-02, -4.66946433e-01, -7.53493550e-04,  2.70573387e-03,  1.40053102e-02, -2.68001416e-02,  2.59242385e-02,  1.04325306e-01, -2.73661680e-01,  8.52647813e-02, -1.33592170e-01, -3.91065254e-01,  4.04603304e-02, -2.85393218e-02, -2.73714667e-02, -1.79993755e-01, -1.34348027e-01,  7.02831657e-03,  1.64732051e-01],
 [-2.57526836e+00,  2.22939854e+00,  8.74214804e-01,  9.99951507e-01,  4.16732377e-03, -8.52391904e-03,  2.63824439e-03,  3.45720273e-03,  5.31657733e-02, -1.26452090e-02, -1.17345055e-02,  1.22497674e-01, -3.06349742e-02,  2.22538102e-02, -6.12213408e-01, -1.21794314e-01,  4.47096282e-01,  7.31994173e-03, -1.15418829e-02, -1.73553300e-02, -9.14144217e-02, -7.11966431e-01,  7.81094024e-02, -4.68063137e-01, -8.98882769e-04,  2.62228305e-03,  1.35865851e-02, -2.65868748e-02,  2.59076602e-02,  1.04075554e-01, -2.74447541e-01,  8.49491288e-02, -1.33747836e-01, -3.91208716e-01,  4.05381566e-02, -2.82671782e-02, -2.74838522e-02, -1.79894515e-01, -1.34632567e-01,  7.19903376e-03,  1.64548064e-01],
 [-2.57543687e+00,  2.22916849e+00,  8.74195982e-01,  9.99949233e-01,  4.19713550e-03, -8.70914752e-03,  2.84022610e-03,  3.85106821e-03,  5.33625289e-02, -1.27922773e-02, -1.09906424e-02,  1.22045502e-01, -3.08794129e-02,  2.15814474e-02, -6.11825926e-01, -1.22745766e-01,  4.48048745e-01,  7.18307383e-03, -1.06007430e-02, -1.75062535e-02, -9.02547094e-02, -7.12037104e-01,  7.84921039e-02, -4.68776482e-01, -1.02064812e-03,  3.28259803e-03,  1.25617064e-02, -2.63249543e-02,  2.57627106e-02,  1.03965867e-01, -2.75215288e-01,  8.45618549e-02, -1.33888276e-01, -3.91398372e-01,  4.06560185e-02, -2.81375309e-02, -2.74889110e-02, -1.79855303e-01, -1.34945469e-01,  7.34825747e-03,  1.64323643e-01],
 [-2.57565138e+00,  2.22891290e+00,  8.74175292e-01,  9.99947514e-01,  4.21099524e-03, -8.84923631e-03,  2.98802460e-03,  4.21441234e-03,  5.35778384e-02, -1.28871930e-02, -1.04611971e-02,  1.21615225e-01, -3.09277175e-02,  2.10996681e-02, -6.12285112e-01, -1.23631236e-01,  4.48891351e-01,  7.08235121e-03, -9.99652353e-03, -1.70213600e-02, -8.84518993e-02, -7.13223737e-01,  7.93141050e-02, -4.69010482e-01, -1.15525027e-03,  4.08111457e-03,  1.09578545e-02, -2.60100967e-02,  2.54745380e-02,  1.03999441e-01, -2.75957028e-01,  8.40940412e-02, -1.34034923e-01, -3.91615670e-01,  4.08437323e-02, -2.81353787e-02, -2.73331220e-02, -1.79778586e-01, -1.35266849e-01,  7.47732578e-03,  1.64064078e-01],
 [-2.57589906e+00,  2.22862713e+00,  8.74154827e-01,  9.99946332e-01,  4.19048203e-03, -8.95955742e-03,  3.08201837e-03,  4.52903447e-03,  5.38880594e-02, -1.29640718e-02, -1.01225274e-02,  1.21246067e-01, -3.09537817e-02,  2.07982507e-02, -6.13212180e-01, -1.24440885e-01,  4.49471068e-01,  6.95443512e-03, -1.00512010e-02, -1.65415152e-02, -8.73963078e-02, -7.13098190e-01,  7.98950832e-02, -4.69721892e-01, -1.28360081e-03,  4.49939634e-03,  1.01639535e-02, -2.56245896e-02,  2.51132485e-02,  1.04137010e-01, -2.76618934e-01,  8.35641815e-02, -1.34173837e-01, -3.91837866e-01,  4.11225264e-02, -2.81983027e-02, -2.68154434e-02, -1.79703243e-01, -1.35587532e-01,  7.64720545e-03,  1.63707599e-01],
 [-2.57618767e+00,  2.22831387e+00,  8.74132046e-01,  9.99945384e-01,  4.14858233e-03, -9.03974090e-03,  3.20971341e-03,  4.82834427e-03,  5.43044627e-02, -1.30372432e-02, -9.97600699e-03,  1.21336127e-01, -3.11997337e-02,  2.07445261e-02, -6.13949725e-01, -1.25129306e-01,  4.49828743e-01,  6.84974406e-03, -9.34728505e-03, -1.67508011e-02, -8.68871349e-02, -7.12580289e-01,  8.02937570e-02, -4.71099989e-01, -1.42784595e-03,  4.28204756e-03,  1.05791102e-02, -2.51346619e-02,  2.47676191e-02,  1.04503583e-01, -2.77061291e-01,  8.29702834e-02, -1.34221146e-01, -3.92174539e-01,  4.15437980e-02, -2.83214425e-02, -2.65716406e-02, -1.79678255e-01, -1.35834493e-01,  7.75337056e-03,  1.63443713e-01],
 [-2.57651960e+00,  2.22798299e+00,  8.74099555e-01,  9.99944278e-01,  4.10091806e-03, -9.11191101e-03,  3.40536164e-03,  5.13102060e-03,  5.49246536e-02, -1.31053018e-02, -9.69955083e-03,  1.21724695e-01, -3.15271579e-02,  2.14747845e-02, -6.13084234e-01, -1.25168668e-01,  4.49431267e-01,  7.00229448e-03, -8.16531213e-03, -1.64888165e-02, -8.68703712e-02, -7.12895303e-01,  8.07154433e-02, -4.73214397e-01, -1.69857937e-03,  3.93926024e-03,  1.09654109e-02, -2.45746451e-02,  2.43299107e-02,  1.04411891e-01, -2.77569620e-01,  8.23887672e-02, -1.34289653e-01, -3.92359014e-01,  4.20543450e-02, -2.86065591e-02, -2.68060429e-02, -1.79674286e-01, -1.35990579e-01,  7.69004344e-03,  1.63335045e-01],
 [-2.57683002e+00,  2.22765494e+00,  8.74068707e-01,  9.99942779e-01,  4.05058906e-03, -9.21209385e-03,  3.62885690e-03,  5.26941557e-03,  5.57652370e-02, -1.31429130e-02, -9.27127015e-03,  1.22116361e-01, -3.17398927e-02,  2.25509845e-02, -6.12536508e-01, -1.25322634e-01,  4.49143732e-01,  7.09991238e-03, -7.65967666e-03, -1.55690415e-02, -8.70752825e-02, -7.13137963e-01,  8.10911098e-02, -4.75300455e-01, -1.98025531e-03,  3.01249473e-03,  1.01778930e-02, -2.41255051e-02,  2.39729578e-02,  1.03849211e-01, -2.78080332e-01,  8.18674241e-02, -1.34386653e-01, -3.92365309e-01,  4.24962422e-02, -2.88141156e-02, -2.73493132e-02, -1.79645140e-01, -1.36171123e-01,  7.69298558e-03,  1.63335967e-01],
